epoch,lr,train loss,train acc,test loss,test acc
39,0.08802029828000156,1.0965276872500396,68.382,1.4879820897028997,60.58
40,0.08535533905932738,1.0767786434063544,68.902,1.4138683768419118,60.82
41,0.0824724024165092,1.0392181697564247,69.692,1.3801477704292688,62.46
42,0.07938926261462366,1.0072030440354958,70.72,1.345105453943595,62.97
43,0.07612492823579745,0.9837058449402833,71.308,1.4669664349311438,61.41
44,0.07269952498697733,0.9466687284983122,72.162,1.3270588929836566,63.44
45,0.0691341716182545,0.9128212292989095,73.288,1.3508412669866512,63.93
46,0.06545084971874737,0.8763482585931436,74.238,1.330242158510746,64.78
47,0.06167226819279528,0.8311785349479088,75.37,1.2553769930815086,66.13
48,0.05782172325201155,0.7952599321420376,76.386,1.258733488046206,66.0
49,0.05392295478639225,0.7510084595435705,77.72,1.1784939162242107,67.81
50,0.05,0.6956574315444017,79.15,1.1821440175557747,67.74
51,0.04607704521360776,0.6590491031224911,80.406,1.1417403847743304,68.4
52,0.04217827674798847,0.6032046531255428,82.0,1.215891992434477,67.08
53,0.03832773180720474,0.5548310153759443,83.228,1.1452774894543183,68.94
54,0.03454915028125263,0.49024408276264486,85.36,1.161029231853974,69.75
55,0.030865828381745515,0.4432607488754468,86.6,1.1075042394491343,70.27
56,0.027300475013022664,0.3806931790633079,88.628,1.054977603447743,72.5
57,0.02387507176420256,0.32583609578701167,90.386,1.0890989762086134,71.54
58,0.02061073738537635,0.2635682022342315,92.324,1.1131839522948632,71.85
59,0.017527597583490824,0.213563006122907,93.96,1.0912573704352746,73.02
60,0.014644660940672627,0.16106146693420717,95.73,1.0261821051438649,74.14
61,0.011979701719998454,0.12075834625806564,96.958,1.0181306562362573,74.54
62,0.009549150281252633,0.08997524078839865,97.996,0.9981087690744644,75.24
63,0.007367991782295392,0.06507269353725208,98.638,1.004769802475587,75.8
64,0.005449673790581611,0.05037424788595392,99.094,0.9970889699000579,75.94
65,0.0038060233744356634,0.041900808736681935,99.34,0.9985748323110434,76.19
66,0.0024471741852423235,0.03523363009429513,99.56,0.9895301423011682,76.12
67,0.0013815039801161723,0.0316070152231707,99.606,0.9986838988768749,76.4
68,0.0006155829702431171,0.029328090453950257,99.676,0.9938275947784766,76.5
69,0.0001541333133436018,0.028883384874997996,99.668,0.9931520590415368,76.41
70,0.1,1.6085661200806498,55.772,1.6976577058816567,55.06
71,0.09996145181203615,1.2775388710009745,63.846,1.67899445998363,56.53
72,0.0998458666866564,1.1950545011422573,66.122,1.5653136510115404,59.13
73,0.09965342284774632,1.1472939974222427,67.044,1.5543579398057399,58.62
74,0.0993844170297569,1.1384419606282161,67.232,1.4922732558005896,60.05
75,0.09903926402016153,1.1194568681411254,67.998,1.4909330728726509,61.4
76,0.09861849601988383,1.0965986491777957,68.494,1.4499745391882384,61.24
77,0.09812276182268237,1.0829712488712409,68.798,1.447142128760998,61.69
78,0.09755282581475769,1.0809269744616288,68.736,1.4653352193343334,62.15
79,0.09690956679612422,1.0738670902374463,68.796,1.4480071297058692,61.31
80,0.09619397662556434,1.05465919589385,69.458,1.4368421328373444,61.64
81,0.09540715869125407,1.044390159386855,69.742,1.4211875475369966,61.51
82,0.09455032620941839,1.028812098197448,70.148,1.476271770703487,59.92
83,0.09362480035363986,1.031677184960781,69.928,1.4033680512354925,61.7
84,0.09263200821770462,1.0174859516131571,70.406,1.4289501393452668,62.1
85,0.09157348061512727,1.0141572353167412,70.814,1.3767044857526436,62.51
86,0.09045084971874738,1.0080701517753112,70.88,1.34459012059065,63.71
87,0.08926584654403724,0.9941246320039798,71.188,1.3717642166675665,63.25
88,0.08802029828000156,0.9842870243084736,71.216,1.3424358856983674,63.87
89,0.08671612547178428,0.9692891327234415,72.024,1.3943157876149201,62.78
90,0.08535533905932738,0.9417648264994988,72.582,1.2765401257918432,65.28
91,0.0839400372766471,0.9382029883372478,72.578,1.3957869410514832,62.71
92,0.0824724024165092,0.9335831188238584,72.552,1.333536921403347,64.7
93,0.0809546974654917,0.9098621061215034,73.404,1.3157549783205376,63.97
94,0.07938926261462366,0.8964998211616125,73.78,1.275686079875017,65.6
95,0.07777851165098011,0.8785765204674159,74.33,1.3069018790355096,65.4
96,0.07612492823579745,0.8713650121138646,74.404,1.2660671999821296,65.88
97,0.07443106207484776,0.85774350747084,74.914,1.3077408144107232,65.55
98,0.07269952498697733,0.8462151350883337,75.154,1.3530829793367631,63.17
99,0.07093298687687141,0.8170074059413029,76.04,1.2886694073677063,65.78
100,0.0691341716182545,0.800461238469833,76.28,1.389207484630438,65.17
101,0.06730585285387465,0.7724854457072723,77.148,1.2025024149662409,67.99
102,0.06545084971874737,0.7564892632074846,77.672,1.2218838334083557,67.27
103,0.06357202249325371,0.740274763871462,77.868,1.2253721600923784,67.0
104,0.06167226819279528,0.722347576648761,78.404,1.1985483161914043,67.25
105,0.059754516100806426,0.6966434977757625,79.234,1.2393929591545692,67.41
106,0.05782172325201155,0.6687107925995802,80.176,1.1786990532508264,68.86
107,0.05587686987289189,0.6528857188347058,80.464,1.2645757763813703,66.97
108,0.05392295478639225,0.6450066169102987,80.624,1.1499349253299909,69.12
109,0.05196299078795344,0.6126827329397202,81.674,1.2260381525907762,67.99
110,0.05,0.6002445810880417,82.006,1.1640534859437208,68.52
111,0.04803700921204659,0.5701220652995965,82.996,1.2144557994145613,68.49
112,0.04607704521360776,0.5423959714479936,83.78,1.1612459329458384,68.66
113,0.044123130127108126,0.5138907408867127,84.526,1.1482927325444343,69.52
114,0.04217827674798847,0.4997605666900292,84.83,1.1568424694049053,69.94
115,0.04024548389919359,0.46409960419703755,86.094,1.1600471085462816,69.53
116,0.03832773180720474,0.4420512941785348,86.624,1.0913440955755038,70.27
117,0.03642797750674628,0.4096011192370684,87.762,1.211508253445992,69.68
118,0.03454915028125263,0.3920547794455137,88.124,1.1363517045974731,70.54
119,0.03269414714612536,0.3574340630800296,89.202,1.1853793691366146,71.01
120,0.030865828381745515,0.3339586400832885,90.08,1.1381020545959473,70.45
121,0.02906701312312861,0.30537298306440697,90.924,1.0952024467480488,71.51
122,0.027300475013022664,0.2708761052443431,92.024,1.0781974754272363,72.66
123,0.025568937925152246,0.24087212563325197,93.156,1.1159571149410346,72.03
124,0.02387507176420256,0.21934222177817272,93.82,1.1057955018984966,72.58
125,0.022221488349019887,0.19624383170635273,94.586,1.1352471441794665,72.81
126,0.02061073738537635,0.16220171352227528,95.652,1.0822439644581232,73.29
127,0.019045302534508313,0.1336897156941585,96.584,1.0742830626475506,73.76
128,0.017527597583490824,0.11711933320531479,96.988,1.0257040972893054,74.63
129,0.016059962723352923,0.09779065082757137,97.654,1.0181963367339892,75.18
130,0.014644660940672627,0.0755280188165414,98.306,1.0168231817392201,75.74
131,0.013283874528215717,0.06168567747928393,98.73,0.9729199669299982,76.14
132,0.011979701719998454,0.051200188108934806,98.996,0.9701273578863877,76.08
133,0.010734153455962748,0.04039464725229221,99.318,0.9661342998345693,76.4
134,0.009549150281252633,0.031637217710988645,99.598,0.9659880766501794,77.12
135,0.00842651938487275,0.02708873963699891,99.664,0.9623097624534216,77.17
136,0.007367991782295392,0.023961569674504107,99.746,0.9454708565504123,77.67
137,0.006375199646360153,0.020518098468295276,99.804,0.9399846173249758,77.31
138,0.005449673790581611,0.019071915731407128,99.834,0.9192498983480991,77.39
139,0.004592841308745932,0.017143624899192498,99.88,0.9250983718114022,77.46
140,0.0038060233744356634,0.0158457614075488,99.902,0.9342995278346233,77.38
141,0.003090433203875792,0.015366703528576555,99.902,0.9255886276563009,77.53
142,0.0024471741852423235,0.01468846059571474,99.918,0.9253035447536371,77.55
143,0.0018772381773176417,0.013853800434093826,99.94,0.925479165254495,77.5
144,0.0013815039801161723,0.013909380826860284,99.944,0.9200692367859375,77.65
145,0.0009607359798384785,0.013615046045145927,99.93,0.920645222449914,77.76
146,0.0006155829702431171,0.013325058022896066,99.952,0.9204620413291149,77.69
147,0.0003465771522536854,0.013487717971348992,99.95,0.921529987683663,77.49
148,0.0001541333133436018,0.013335154621073833,99.946,0.9220872788857191,77.66
149,3.8548187963854955e-05,0.013193196461846432,99.95,0.9182020777311081,77.68
150,0.1,1.9461610061856798,48.46,1.7979125655614412,51.8
151,0.09999036202410325,1.397543089817732,60.734,1.6406505902608235,56.47
152,0.09996145181203615,1.266657649095242,64.214,1.5358680379696381,58.93
153,0.09991328050923581,1.1757047697519645,66.504,1.5919299309070294,57.16
154,0.0998458666866564,1.1427163202029007,67.354,1.4104315088345454,62.16
155,0.09975923633360985,1.1160628146085985,68.158,1.422784528671167,62.52
156,0.09965342284774632,1.0944868200864548,68.556,1.423974530819135,61.01
157,0.09952846702217887,1.0692870516043442,69.04,1.4621841815801768,62.23
158,0.0993844170297569,1.0547521968682607,69.698,1.3390321311278222,64.42
159,0.09922132840449459,1.0614695182213416,69.282,1.4256872366636226,62.08
160,0.09903926402016153,1.0431438424648383,69.798,1.482681149091476,60.17
161,0.09883829406604362,1.0479996322057186,69.676,1.5013221280697064,61.01
162,0.09861849601988383,1.0462975638035017,69.834,1.4138689530201447,62.55
163,0.098379954618013,1.033587648624029,70.308,1.379786152106065,62.79
164,0.09812276182268237,1.0256008033569042,70.748,1.5232003728548686,62.48
165,0.09784701678661045,1.0286739369233449,70.316,1.5487573620600579,59.41
166,0.09755282581475769,1.0152597424311516,70.728,1.536892634935868,60.35
167,0.09724030232334391,1.0155758738517762,70.614,1.342067083487144,64.33
168,0.09690956679612422,1.006514813655462,70.96,1.3709616385973418,62.47
169,0.09656074673794018,1.0039103563015277,70.726,1.360905518134435,63.69
170,0.09619397662556434,0.9892751343739339,71.37,1.4407627368584657,62.73
171,0.0958093978558568,1.0019192124024416,71.002,1.379331179918387,63.19
172,0.09540715869125407,0.9986195422135866,71.156,1.34449769059817,63.52
173,0.09498741420261109,0.9875705265081846,71.422,1.3040583393512628,64.51
174,0.09455032620941839,0.9718643413140223,71.896,1.2913251244104826,64.82
175,0.09409606321741776,0.9766990676904336,71.902,1.3301621423317835,64.17
176,0.09362480035363986,0.9760693230690101,71.702,1.3361204847311363,63.45
177,0.0931367192988896,0.9672348237954653,71.974,1.3525795523936932,63.11
178,0.09263200821770462,0.9499008047275054,72.22,1.462602436542511,61.37
179,0.09211086168581434,0.9696228919885097,71.78,1.3382217081693502,63.76
180,0.09157348061512727,0.9498758224340585,72.398,1.4760799973438947,61.96
181,0.09102007217627568,0.9510229798463675,72.406,1.3438328076631596,64.12
182,0.09045084971874738,0.9366669688469325,72.69,1.3510909057580507,63.68
183,0.08986603268863536,0.9359783881749862,72.826,1.392280033001533,64.25
184,0.08926584654403724,0.9266449469786424,72.972,1.3253075396403289,65.23
185,0.08865052266813685,0.930862123079789,73.17,1.4201909930278094,62.32
186,0.08802029828000156,0.9276077892535772,72.798,1.3700196834710927,63.86
187,0.08737541634312984,0.9121916696047172,73.23,1.3171928020624013,64.83
188,0.08671612547178428,0.9054715349124028,73.446,1.3558453367306635,62.81
189,0.08604267983514595,0.9036607300623869,73.774,1.3217144073584142,64.52
190,0.08535533905932738,0.8971608785482553,73.934,1.357643559957162,64.79
191,0.0846543681272818,0.8931183270919018,73.974,1.4101153306471996,64.1
192,0.0839400372766471,0.8836857590919885,74.126,1.4069295892348657,62.68
193,0.0832126218955641,0.8890439284153474,74.084,1.3924803007871678,63.04
194,0.0824724024165092,0.8659517072714292,74.636,1.255725377645248,65.24
195,0.08171966420818227,0.8548461773456671,75.022,1.2843115788239698,65.77
196,0.0809546974654917,0.8571215751843575,74.882,1.38331338763237,64.4
197,0.08017779709767857,0.8520047508753263,75.086,1.2707451505538745,66.41
198,0.07938926261462366,0.8325547456741333,75.596,1.2766014773112078,65.3
199,0.07858939801138062,0.8273492478407346,75.62,1.2661959742888427,65.96
